image_id,path,label,generator,content_id,caption_id,caption,caption_method,seed
data/aigc_stage_a/real/000306.jpg,data/aigc_stage_a/real/000306.jpg,0,real,aigc_306,1,an image depicting a man standing in a room with a camera,depicting,
data/aigc_stage_a/real/000306.jpg,data/aigc_stage_a/real/000306.jpg,0,real,aigc_306,2,a scene showing a man standing in a room with a camera,scene,
data/aigc_stage_a/real/000306.jpg,data/aigc_stage_a/real/000306.jpg,0,real,aigc_306,3,a detailed view of a man standing in a room with a camera,detailed,
data/aigc_stage_a/real/000306.jpg,data/aigc_stage_a/real/000306.jpg,0,real,aigc_306,4,an image featuring a man standing in a room with a camera,featuring,
data/aigc_stage_a/real/000260.jpg,data/aigc_stage_a/real/000260.jpg,0,real,aigc_260,0,a woman with long blonde hair and a floral shirt,blip_base,
data/aigc_stage_a/real/000260.jpg,data/aigc_stage_a/real/000260.jpg,0,real,aigc_260,1,an image depicting a woman with long blonde hair and a floral shirt,depicting,
data/aigc_stage_a/real/000260.jpg,data/aigc_stage_a/real/000260.jpg,0,real,aigc_260,2,a scene showing a woman with long blonde hair and a floral shirt,scene,
data/aigc_stage_a/real/000260.jpg,data/aigc_stage_a/real/000260.jpg,0,real,aigc_260,3,a detailed view of a woman with long blonde hair and a floral shirt,detailed,
data/aigc_stage_a/real/000260.jpg,data/aigc_stage_a/real/000260.jpg,0,real,aigc_260,4,an image featuring a woman with long blonde hair and a floral shirt,featuring,
data/aigc_stage_a/SD14/000017.jpg,data/aigc_stage_a/SD14/000017.jpg,1,SD14,aigc_17,0,a fish with a long tail and a long tail,blip_base,
data/aigc_stage_a/SD14/000017.jpg,data/aigc_stage_a/SD14/000017.jpg,1,SD14,aigc_17,1,an image depicting a fish with a long tail and a long tail,depicting,
data/aigc_stage_a/SD14/000017.jpg,data/aigc_stage_a/SD14/000017.jpg,1,SD14,aigc_17,2,a scene showing a fish with a long tail and a long tail,scene,
data/aigc_stage_a/SD14/000017.jpg,data/aigc_stage_a/SD14/000017.jpg,1,SD14,aigc_17,3,a detailed view of a fish with a long tail and a long tail,detailed,
data/aigc_stage_a/SD14/000017.jpg,data/aigc_stage_a/SD14/000017.jpg,1,SD14,aigc_17,4,an image featuring a fish with a long tail and a long tail,featuring,
data/aigc_stage_a/Midjourney/000659.jpg,data/aigc_stage_a/Midjourney/000659.jpg,1,Midjourney,aigc_659,0,a porl is reflected in the water at night,blip_base,
data/aigc_stage_a/Midjourney/000659.jpg,data/aigc_stage_a/Midjourney/000659.jpg,1,Midjourney,aigc_659,1,an image depicting a porl is reflected in the water at night,depicting,
data/aigc_stage_a/Midjourney/000659.jpg,data/aigc_stage_a/Midjourney/000659.jpg,1,Midjourney,aigc_659,2,a scene showing a porl is reflected in the water at night,scene,
data/aigc_stage_a/Midjourney/000659.jpg,data/aigc_stage_a/Midjourney/000659.jpg,1,Midjourney,aigc_659,3,a detailed view of a porl is reflected in the water at night,detailed,
data/aigc_stage_a/Midjourney/000659.jpg,data/aigc_stage_a/Midjourney/000659.jpg,1,Midjourney,aigc_659,4,an image featuring a porl is reflected in the water at night,featuring,
data/aigc_stage_a/real/000352.jpg,data/aigc_stage_a/real/000352.jpg,0,real,aigc_352,0,two women standing in front of a house,blip_base,
data/aigc_stage_a/real/000352.jpg,data/aigc_stage_a/real/000352.jpg,0,real,aigc_352,1,an image depicting two women standing in front of a house,depicting,
data/aigc_stage_a/real/000352.jpg,data/aigc_stage_a/real/000352.jpg,0,real,aigc_352,2,a scene showing two women standing in front of a house,scene,
data/aigc_stage_a/real/000352.jpg,data/aigc_stage_a/real/000352.jpg,0,real,aigc_352,3,a detailed view of two women standing in front of a house,detailed,
data/aigc_stage_a/real/000352.jpg,data/aigc_stage_a/real/000352.jpg,0,real,aigc_352,4,an image featuring two women standing in front of a house,featuring,
data/aigc_stage_a/BigGAN/000649.jpg,data/aigc_stage_a/BigGAN/000649.jpg,1,BigGAN,aigc_649,0,a refrigerator with a door open,blip_base,
data/aigc_stage_a/BigGAN/000649.jpg,data/aigc_stage_a/BigGAN/000649.jpg,1,BigGAN,aigc_649,1,an image depicting a refrigerator with a door open,depicting,
data/aigc_stage_a/BigGAN/000649.jpg,data/aigc_stage_a/BigGAN/000649.jpg,1,BigGAN,aigc_649,2,a scene showing a refrigerator with a door open,scene,
data/aigc_stage_a/BigGAN/000649.jpg,data/aigc_stage_a/BigGAN/000649.jpg,1,BigGAN,aigc_649,3,a detailed view of a refrigerator with a door open,detailed,
data/aigc_stage_a/BigGAN/000649.jpg,data/aigc_stage_a/BigGAN/000649.jpg,1,BigGAN,aigc_649,4,an image featuring a refrigerator with a door open,featuring,
data/aigc_stage_a/GLIDE/000181.jpg,data/aigc_stage_a/GLIDE/000181.jpg,1,GLIDE,aigc_181,0,a black dog laying on the ground,blip_base,
data/aigc_stage_a/GLIDE/000181.jpg,data/aigc_stage_a/GLIDE/000181.jpg,1,GLIDE,aigc_181,1,an image depicting a black dog laying on the ground,depicting,
data/aigc_stage_a/GLIDE/000181.jpg,data/aigc_stage_a/GLIDE/000181.jpg,1,GLIDE,aigc_181,2,a scene showing a black dog laying on the ground,scene,
data/aigc_stage_a/GLIDE/000181.jpg,data/aigc_stage_a/GLIDE/000181.jpg,1,GLIDE,aigc_181,3,a detailed view of a black dog laying on the ground,detailed,
data/aigc_stage_a/GLIDE/000181.jpg,data/aigc_stage_a/GLIDE/000181.jpg,1,GLIDE,aigc_181,4,an image featuring a black dog laying on the ground,featuring,
data/aigc_stage_a/real/000316.jpg,data/aigc_stage_a/real/000316.jpg,0,real,aigc_316,0,a small mushroom growing in the ground,blip_base,
data/aigc_stage_a/real/000316.jpg,data/aigc_stage_a/real/000316.jpg,0,real,aigc_316,1,an image depicting a small mushroom growing in the ground,depicting,
data/aigc_stage_a/real/000316.jpg,data/aigc_stage_a/real/000316.jpg,0,real,aigc_316,2,a scene showing a small mushroom growing in the ground,scene,
data/aigc_stage_a/real/000316.jpg,data/aigc_stage_a/real/000316.jpg,0,real,aigc_316,3,a detailed view of a small mushroom growing in the ground,detailed,
data/aigc_stage_a/real/000316.jpg,data/aigc_stage_a/real/000316.jpg,0,real,aigc_316,4,an image featuring a small mushroom growing in the ground,featuring,
data/aigc_stage_a/real/000174.jpg,data/aigc_stage_a/real/000174.jpg,0,real,aigc_174,0,a view of the mountains and trees from the trail,blip_base,
data/aigc_stage_a/real/000174.jpg,data/aigc_stage_a/real/000174.jpg,0,real,aigc_174,1,an image depicting a view of the mountains and trees from the trail,depicting,
data/aigc_stage_a/real/000174.jpg,data/aigc_stage_a/real/000174.jpg,0,real,aigc_174,2,a scene showing a view of the mountains and trees from the trail,scene,
data/aigc_stage_a/real/000174.jpg,data/aigc_stage_a/real/000174.jpg,0,real,aigc_174,3,a detailed view of a view of the mountains and trees from the trail,detailed,
data/aigc_stage_a/real/000174.jpg,data/aigc_stage_a/real/000174.jpg,0,real,aigc_174,4,an image featuring a view of the mountains and trees from the trail,featuring,
data/aigc_stage_a/DALLE2/000653.jpg,data/aigc_stage_a/DALLE2/000653.jpg,1,DALLE2,aigc_653,0,a plane flying in the sky,blip_base,
data/aigc_stage_a/DALLE2/000653.jpg,data/aigc_stage_a/DALLE2/000653.jpg,1,DALLE2,aigc_653,1,an image depicting a plane flying in the sky,depicting,
data/aigc_stage_a/DALLE2/000653.jpg,data/aigc_stage_a/DALLE2/000653.jpg,1,DALLE2,aigc_653,2,a scene showing a plane flying in the sky,scene,
data/aigc_stage_a/DALLE2/000653.jpg,data/aigc_stage_a/DALLE2/000653.jpg,1,DALLE2,aigc_653,3,a detailed view of a plane flying in the sky,detailed,
data/aigc_stage_a/DALLE2/000653.jpg,data/aigc_stage_a/DALLE2/000653.jpg,1,DALLE2,aigc_653,4,an image featuring a plane flying in the sky,featuring,
data/aigc_stage_a/real/000162.jpg,data/aigc_stage_a/real/000162.jpg,0,real,aigc_162,0,two chicks in a barn,blip_base,
data/aigc_stage_a/real/000162.jpg,data/aigc_stage_a/real/000162.jpg,0,real,aigc_162,1,an image depicting two chicks in a barn,depicting,
data/aigc_stage_a/real/000162.jpg,data/aigc_stage_a/real/000162.jpg,0,real,aigc_162,2,a scene showing two chicks in a barn,scene,
data/aigc_stage_a/real/000162.jpg,data/aigc_stage_a/real/000162.jpg,0,real,aigc_162,3,a detailed view of two chicks in a barn,detailed,
data/aigc_stage_a/real/000162.jpg,data/aigc_stage_a/real/000162.jpg,0,real,aigc_162,4,an image featuring two chicks in a barn,featuring,
data/aigc_stage_a/ADM/000613.png,data/aigc_stage_a/ADM/000613.png,1,ADM,aigc_613,0,a small animal walking through the leaves,blip_base,
data/aigc_stage_a/ADM/000613.png,data/aigc_stage_a/ADM/000613.png,1,ADM,aigc_613,1,an image depicting a small animal walking through the leaves,depicting,
data/aigc_stage_a/ADM/000613.png,data/aigc_stage_a/ADM/000613.png,1,ADM,aigc_613,2,a scene showing a small animal walking through the leaves,scene,
data/aigc_stage_a/ADM/000613.png,data/aigc_stage_a/ADM/000613.png,1,ADM,aigc_613,3,a detailed view of a small animal walking through the leaves,detailed,
data/aigc_stage_a/ADM/000613.png,data/aigc_stage_a/ADM/000613.png,1,ADM,aigc_613,4,an image featuring a small animal walking through the leaves,featuring,
data/aigc_stage_a/real/000160.jpg,data/aigc_stage_a/real/000160.jpg,0,real,aigc_160,0,a living room with a couch and a painting on the wall,blip_base,
data/aigc_stage_a/real/000160.jpg,data/aigc_stage_a/real/000160.jpg,0,real,aigc_160,1,an image depicting a living room with a couch and a painting on the wall,depicting,
data/aigc_stage_a/real/000160.jpg,data/aigc_stage_a/real/000160.jpg,0,real,aigc_160,2,a scene showing a living room with a couch and a painting on the wall,scene,
data/aigc_stage_a/real/000160.jpg,data/aigc_stage_a/real/000160.jpg,0,real,aigc_160,3,a detailed view of a living room with a couch and a painting on the wall,detailed,
data/aigc_stage_a/real/000160.jpg,data/aigc_stage_a/real/000160.jpg,0,real,aigc_160,4,an image featuring a living room with a couch and a painting on the wall,featuring,
data/aigc_stage_a/real/000206.jpg,data/aigc_stage_a/real/000206.jpg,0,real,aigc_206,0,an elephant walking through the woods in the woods,blip_base,
data/aigc_stage_a/real/000206.jpg,data/aigc_stage_a/real/000206.jpg,0,real,aigc_206,1,an image depicting an elephant walking through the woods in the woods,depicting,
data/aigc_stage_a/real/000206.jpg,data/aigc_stage_a/real/000206.jpg,0,real,aigc_206,2,a scene showing an elephant walking through the woods in the woods,scene,
data/aigc_stage_a/real/000206.jpg,data/aigc_stage_a/real/000206.jpg,0,real,aigc_206,3,a detailed view of an elephant walking through the woods in the woods,detailed,
data/aigc_stage_a/real/000206.jpg,data/aigc_stage_a/real/000206.jpg,0,real,aigc_206,4,an image featuring an elephant walking through the woods in the woods,featuring,
data/aigc_stage_a/BigGAN/000683.jpg,data/aigc_stage_a/BigGAN/000683.jpg,1,BigGAN,aigc_683,0,a bottle of liquid,blip_base,
data/aigc_stage_a/BigGAN/000683.jpg,data/aigc_stage_a/BigGAN/000683.jpg,1,BigGAN,aigc_683,1,an image depicting a bottle of liquid,depicting,
data/aigc_stage_a/BigGAN/000683.jpg,data/aigc_stage_a/BigGAN/000683.jpg,1,BigGAN,aigc_683,2,a scene showing a bottle of liquid,scene,
data/aigc_stage_a/BigGAN/000683.jpg,data/aigc_stage_a/BigGAN/000683.jpg,1,BigGAN,aigc_683,3,a detailed view of a bottle of liquid,detailed,
data/aigc_stage_a/BigGAN/000683.jpg,data/aigc_stage_a/BigGAN/000683.jpg,1,BigGAN,aigc_683,4,an image featuring a bottle of liquid,featuring,
data/aigc_stage_a/SDXL/000633.jpg,data/aigc_stage_a/SDXL/000633.jpg,1,SDXL,aigc_633,0,a red and white helicopter,blip_base,
data/aigc_stage_a/SDXL/000633.jpg,data/aigc_stage_a/SDXL/000633.jpg,1,SDXL,aigc_633,1,an image depicting a red and white helicopter,depicting,
data/aigc_stage_a/SDXL/000633.jpg,data/aigc_stage_a/SDXL/000633.jpg,1,SDXL,aigc_633,2,a scene showing a red and white helicopter,scene,
data/aigc_stage_a/SDXL/000633.jpg,data/aigc_stage_a/SDXL/000633.jpg,1,SDXL,aigc_633,3,a detailed view of a red and white helicopter,detailed,
data/aigc_stage_a/SDXL/000633.jpg,data/aigc_stage_a/SDXL/000633.jpg,1,SDXL,aigc_633,4,an image featuring a red and white helicopter,featuring,
data/aigc_stage_a/real/000314.jpg,data/aigc_stage_a/real/000314.jpg,0,real,aigc_314,0,a group of kids standing on a tennis court,blip_base,
data/aigc_stage_a/real/000314.jpg,data/aigc_stage_a/real/000314.jpg,0,real,aigc_314,1,an image depicting a group of kids standing on a tennis court,depicting,
data/aigc_stage_a/real/000314.jpg,data/aigc_stage_a/real/000314.jpg,0,real,aigc_314,2,a scene showing a group of kids standing on a tennis court,scene,
data/aigc_stage_a/real/000314.jpg,data/aigc_stage_a/real/000314.jpg,0,real,aigc_314,3,a detailed view of a group of kids standing on a tennis court,detailed,
data/aigc_stage_a/real/000314.jpg,data/aigc_stage_a/real/000314.jpg,0,real,aigc_314,4,an image featuring a group of kids standing on a tennis court,featuring,
data/aigc_stage_a/VQDM/000641.jpg,data/aigc_stage_a/VQDM/000641.jpg,1,VQDM,aigc_641,0,a large shark swimming in the ocean,blip_base,
data/aigc_stage_a/VQDM/000641.jpg,data/aigc_stage_a/VQDM/000641.jpg,1,VQDM,aigc_641,1,an image depicting a large shark swimming in the ocean,depicting,
data/aigc_stage_a/VQDM/000641.jpg,data/aigc_stage_a/VQDM/000641.jpg,1,VQDM,aigc_641,2,a scene showing a large shark swimming in the ocean,scene,
data/aigc_stage_a/VQDM/000641.jpg,data/aigc_stage_a/VQDM/000641.jpg,1,VQDM,aigc_641,3,a detailed view of a large shark swimming in the ocean,detailed,
data/aigc_stage_a/VQDM/000641.jpg,data/aigc_stage_a/VQDM/000641.jpg,1,VQDM,aigc_641,4,an image featuring a large shark swimming in the ocean,featuring,
data/aigc_stage_a/real/000264.jpg,data/aigc_stage_a/real/000264.jpg,0,real,aigc_264,0,gry gry gry gry gry gry gry gry gry gry gr,blip_base,
data/aigc_stage_a/real/000264.jpg,data/aigc_stage_a/real/000264.jpg,0,real,aigc_264,1,an image depicting gry gry gry gry gry gry gry gry gry gry gr,depicting,
data/aigc_stage_a/real/000264.jpg,data/aigc_stage_a/real/000264.jpg,0,real,aigc_264,2,a scene showing gry gry gry gry gry gry gry gry gry gry gr,scene,
data/aigc_stage_a/real/000264.jpg,data/aigc_stage_a/real/000264.jpg,0,real,aigc_264,3,a detailed view of gry gry gry gry gry gry gry gry gry gry gr,detailed,
data/aigc_stage_a/real/000264.jpg,data/aigc_stage_a/real/000264.jpg,0,real,aigc_264,4,an image featuring gry gry gry gry gry gry gry gry gry gry gr,featuring,
data/aigc_stage_a/real/000150.jpg,data/aigc_stage_a/real/000150.jpg,0,real,aigc_150,0,a small plane on the runway,blip_base,
data/aigc_stage_a/real/000150.jpg,data/aigc_stage_a/real/000150.jpg,0,real,aigc_150,1,an image depicting a small plane on the runway,depicting,
data/aigc_stage_a/real/000150.jpg,data/aigc_stage_a/real/000150.jpg,0,real,aigc_150,2,a scene showing a small plane on the runway,scene,
data/aigc_stage_a/real/000150.jpg,data/aigc_stage_a/real/000150.jpg,0,real,aigc_150,3,a detailed view of a small plane on the runway,detailed,
data/aigc_stage_a/real/000150.jpg,data/aigc_stage_a/real/000150.jpg,0,real,aigc_150,4,an image featuring a small plane on the runway,featuring,
data/aigc_stage_a/real/000026.jpg,data/aigc_stage_a/real/000026.jpg,0,real,aigc_26,0,a cat is sitting on top of a wooden cabinet,blip_base,
data/aigc_stage_a/real/000026.jpg,data/aigc_stage_a/real/000026.jpg,0,real,aigc_26,1,an image depicting a cat is sitting on top of a wooden cabinet,depicting,
data/aigc_stage_a/real/000026.jpg,data/aigc_stage_a/real/000026.jpg,0,real,aigc_26,2,a scene showing a cat is sitting on top of a wooden cabinet,scene,
data/aigc_stage_a/real/000026.jpg,data/aigc_stage_a/real/000026.jpg,0,real,aigc_26,3,a detailed view of a cat is sitting on top of a wooden cabinet,detailed,
data/aigc_stage_a/real/000026.jpg,data/aigc_stage_a/real/000026.jpg,0,real,aigc_26,4,an image featuring a cat is sitting on top of a wooden cabinet,featuring,
data/aigc_stage_a/SDXL/000701.jpg,data/aigc_stage_a/SDXL/000701.jpg,1,SDXL,aigc_701,0,a stop sign on a pole,blip_base,
data/aigc_stage_a/SDXL/000701.jpg,data/aigc_stage_a/SDXL/000701.jpg,1,SDXL,aigc_701,1,an image depicting a stop sign on a pole,depicting,
data/aigc_stage_a/SDXL/000701.jpg,data/aigc_stage_a/SDXL/000701.jpg,1,SDXL,aigc_701,2,a scene showing a stop sign on a pole,scene,
data/aigc_stage_a/SDXL/000701.jpg,data/aigc_stage_a/SDXL/000701.jpg,1,SDXL,aigc_701,3,a detailed view of a stop sign on a pole,detailed,
data/aigc_stage_a/SDXL/000701.jpg,data/aigc_stage_a/SDXL/000701.jpg,1,SDXL,aigc_701,4,an image featuring a stop sign on a pole,featuring,
data/aigc_stage_a/real/000340.jpg,data/aigc_stage_a/real/000340.jpg,0,real,aigc_340,0,a manao swimming in the water,blip_base,
data/aigc_stage_a/real/000340.jpg,data/aigc_stage_a/real/000340.jpg,0,real,aigc_340,1,an image depicting a manao swimming in the water,depicting,
data/aigc_stage_a/real/000340.jpg,data/aigc_stage_a/real/000340.jpg,0,real,aigc_340,2,a scene showing a manao swimming in the water,scene,
data/aigc_stage_a/real/000340.jpg,data/aigc_stage_a/real/000340.jpg,0,real,aigc_340,3,a detailed view of a manao swimming in the water,detailed,
data/aigc_stage_a/real/000340.jpg,data/aigc_stage_a/real/000340.jpg,0,real,aigc_340,4,an image featuring a manao swimming in the water,featuring,
data/aigc_stage_a/real/000354.jpg,data/aigc_stage_a/real/000354.jpg,0,real,aigc_354,0,a large plane on the ground,blip_base,
data/aigc_stage_a/real/000354.jpg,data/aigc_stage_a/real/000354.jpg,0,real,aigc_354,1,an image depicting a large plane on the ground,depicting,
data/aigc_stage_a/real/000354.jpg,data/aigc_stage_a/real/000354.jpg,0,real,aigc_354,2,a scene showing a large plane on the ground,scene,
data/aigc_stage_a/real/000354.jpg,data/aigc_stage_a/real/000354.jpg,0,real,aigc_354,3,a detailed view of a large plane on the ground,detailed,
data/aigc_stage_a/real/000354.jpg,data/aigc_stage_a/real/000354.jpg,0,real,aigc_354,4,an image featuring a large plane on the ground,featuring,
data/aigc_stage_a/VQDM/000675.jpg,data/aigc_stage_a/VQDM/000675.jpg,1,VQDM,aigc_675,0,a large shark swimming in the ocean,blip_base,
data/aigc_stage_a/VQDM/000675.jpg,data/aigc_stage_a/VQDM/000675.jpg,1,VQDM,aigc_675,1,an image depicting a large shark swimming in the ocean,depicting,
data/aigc_stage_a/VQDM/000675.jpg,data/aigc_stage_a/VQDM/000675.jpg,1,VQDM,aigc_675,2,a scene showing a large shark swimming in the ocean,scene,
data/aigc_stage_a/VQDM/000675.jpg,data/aigc_stage_a/VQDM/000675.jpg,1,VQDM,aigc_675,3,a detailed view of a large shark swimming in the ocean,detailed,
data/aigc_stage_a/VQDM/000675.jpg,data/aigc_stage_a/VQDM/000675.jpg,1,VQDM,aigc_675,4,an image featuring a large shark swimming in the ocean,featuring,
data/aigc_stage_a/SD14/000629.jpg,data/aigc_stage_a/SD14/000629.jpg,1,SD14,aigc_629,0,a shark swimming in the ocean,blip_base,
data/aigc_stage_a/SD14/000629.jpg,data/aigc_stage_a/SD14/000629.jpg,1,SD14,aigc_629,1,an image depicting a shark swimming in the ocean,depicting,
data/aigc_stage_a/SD14/000629.jpg,data/aigc_stage_a/SD14/000629.jpg,1,SD14,aigc_629,2,a scene showing a shark swimming in the ocean,scene,
data/aigc_stage_a/SD14/000629.jpg,data/aigc_stage_a/SD14/000629.jpg,1,SD14,aigc_629,3,a detailed view of a shark swimming in the ocean,detailed,
data/aigc_stage_a/SD14/000629.jpg,data/aigc_stage_a/SD14/000629.jpg,1,SD14,aigc_629,4,an image featuring a shark swimming in the ocean,featuring,
data/aigc_stage_a/real/000102.jpg,data/aigc_stage_a/real/000102.jpg,0,real,aigc_102,0,a gray whale is swimming in the ocean,blip_base,
data/aigc_stage_a/real/000102.jpg,data/aigc_stage_a/real/000102.jpg,0,real,aigc_102,1,an image depicting a gray whale is swimming in the ocean,depicting,
data/aigc_stage_a/real/000102.jpg,data/aigc_stage_a/real/000102.jpg,0,real,aigc_102,2,a scene showing a gray whale is swimming in the ocean,scene,
data/aigc_stage_a/real/000102.jpg,data/aigc_stage_a/real/000102.jpg,0,real,aigc_102,3,a detailed view of a gray whale is swimming in the ocean,detailed,
data/aigc_stage_a/real/000102.jpg,data/aigc_stage_a/real/000102.jpg,0,real,aigc_102,4,an image featuring a gray whale is swimming in the ocean,featuring,
data/aigc_stage_a/ADM/000647.png,data/aigc_stage_a/ADM/000647.png,1,ADM,aigc_647,0,a small bird walking on the ground,blip_base,
data/aigc_stage_a/ADM/000647.png,data/aigc_stage_a/ADM/000647.png,1,ADM,aigc_647,1,an image depicting a small bird walking on the ground,depicting,
data/aigc_stage_a/ADM/000647.png,data/aigc_stage_a/ADM/000647.png,1,ADM,aigc_647,2,a scene showing a small bird walking on the ground,scene,
data/aigc_stage_a/ADM/000647.png,data/aigc_stage_a/ADM/000647.png,1,ADM,aigc_647,3,a detailed view of a small bird walking on the ground,detailed,
data/aigc_stage_a/ADM/000647.png,data/aigc_stage_a/ADM/000647.png,1,ADM,aigc_647,4,an image featuring a small bird walking on the ground,featuring,
data/aigc_stage_a/SDXL/000191.jpg,data/aigc_stage_a/SDXL/000191.jpg,1,SDXL,aigc_191,0,a group of people riding motorcycles down a street,blip_base,
data/aigc_stage_a/SDXL/000191.jpg,data/aigc_stage_a/SDXL/000191.jpg,1,SDXL,aigc_191,1,an image depicting a group of people riding motorcycles down a street,depicting,
data/aigc_stage_a/SDXL/000191.jpg,data/aigc_stage_a/SDXL/000191.jpg,1,SDXL,aigc_191,2,a scene showing a group of people riding motorcycles down a street,scene,
data/aigc_stage_a/SDXL/000191.jpg,data/aigc_stage_a/SDXL/000191.jpg,1,SDXL,aigc_191,3,a detailed view of a group of people riding motorcycles down a street,detailed,
data/aigc_stage_a/SDXL/000191.jpg,data/aigc_stage_a/SDXL/000191.jpg,1,SDXL,aigc_191,4,an image featuring a group of people riding motorcycles down a street,featuring,
data/aigc_stage_a/DALLE2/000687.jpg,data/aigc_stage_a/DALLE2/000687.jpg,1,DALLE2,aigc_687,0,a brown horse grazing in a field of grass,blip_base,
data/aigc_stage_a/DALLE2/000687.jpg,data/aigc_stage_a/DALLE2/000687.jpg,1,DALLE2,aigc_687,1,an image depicting a brown horse grazing in a field of grass,depicting,
data/aigc_stage_a/DALLE2/000687.jpg,data/aigc_stage_a/DALLE2/000687.jpg,1,DALLE2,aigc_687,2,a scene showing a brown horse grazing in a field of grass,scene,
data/aigc_stage_a/DALLE2/000687.jpg,data/aigc_stage_a/DALLE2/000687.jpg,1,DALLE2,aigc_687,3,a detailed view of a brown horse grazing in a field of grass,detailed,
data/aigc_stage_a/DALLE2/000687.jpg,data/aigc_stage_a/DALLE2/000687.jpg,1,DALLE2,aigc_687,4,an image featuring a brown horse grazing in a field of grass,featuring,
data/aigc_stage_a/real/000252.jpg,data/aigc_stage_a/real/000252.jpg,0,real,aigc_252,0,a large airport with several planes parked on the tar,blip_base,
data/aigc_stage_a/real/000252.jpg,data/aigc_stage_a/real/000252.jpg,0,real,aigc_252,1,an image depicting a large airport with several planes parked on the tar,depicting,
data/aigc_stage_a/real/000252.jpg,data/aigc_stage_a/real/000252.jpg,0,real,aigc_252,2,a scene showing a large airport with several planes parked on the tar,scene,
data/aigc_stage_a/real/000252.jpg,data/aigc_stage_a/real/000252.jpg,0,real,aigc_252,3,a detailed view of a large airport with several planes parked on the tar,detailed,
data/aigc_stage_a/real/000252.jpg,data/aigc_stage_a/real/000252.jpg,0,real,aigc_252,4,an image featuring a large airport with several planes parked on the tar,featuring,
data/aigc_stage_a/real/000292.jpg,data/aigc_stage_a/real/000292.jpg,0,real,aigc_292,0,a kitchen with a lot of counter space,blip_base,
data/aigc_stage_a/real/000292.jpg,data/aigc_stage_a/real/000292.jpg,0,real,aigc_292,1,an image depicting a kitchen with a lot of counter space,depicting,
data/aigc_stage_a/real/000292.jpg,data/aigc_stage_a/real/000292.jpg,0,real,aigc_292,2,a scene showing a kitchen with a lot of counter space,scene,
data/aigc_stage_a/real/000292.jpg,data/aigc_stage_a/real/000292.jpg,0,real,aigc_292,3,a detailed view of a kitchen with a lot of counter space,detailed,
data/aigc_stage_a/real/000292.jpg,data/aigc_stage_a/real/000292.jpg,0,real,aigc_292,4,an image featuring a kitchen with a lot of counter space,featuring,
data/aigc_stage_a/GLIDE/000623.jpg,data/aigc_stage_a/GLIDE/000623.jpg,1,GLIDE,aigc_623,0,a shark swimming in the ocean,blip_base,
data/aigc_stage_a/GLIDE/000623.jpg,data/aigc_stage_a/GLIDE/000623.jpg,1,GLIDE,aigc_623,1,an image depicting a shark swimming in the ocean,depicting,
data/aigc_stage_a/GLIDE/000623.jpg,data/aigc_stage_a/GLIDE/000623.jpg,1,GLIDE,aigc_623,2,a scene showing a shark swimming in the ocean,scene,
data/aigc_stage_a/GLIDE/000623.jpg,data/aigc_stage_a/GLIDE/000623.jpg,1,GLIDE,aigc_623,3,a detailed view of a shark swimming in the ocean,detailed,
data/aigc_stage_a/GLIDE/000623.jpg,data/aigc_stage_a/GLIDE/000623.jpg,1,GLIDE,aigc_623,4,an image featuring a shark swimming in the ocean,featuring,
data/aigc_stage_a/ADM/000001.png,data/aigc_stage_a/ADM/000001.png,1,ADM,aigc_1,0,a man holding a fish in his hands,blip_base,
data/aigc_stage_a/ADM/000001.png,data/aigc_stage_a/ADM/000001.png,1,ADM,aigc_1,1,an image depicting a man holding a fish in his hands,depicting,
data/aigc_stage_a/ADM/000001.png,data/aigc_stage_a/ADM/000001.png,1,ADM,aigc_1,2,a scene showing a man holding a fish in his hands,scene,
data/aigc_stage_a/ADM/000001.png,data/aigc_stage_a/ADM/000001.png,1,ADM,aigc_1,3,a detailed view of a man holding a fish in his hands,detailed,
data/aigc_stage_a/ADM/000001.png,data/aigc_stage_a/ADM/000001.png,1,ADM,aigc_1,4,an image featuring a man holding a fish in his hands,featuring,
data/aigc_stage_a/BigGAN/000615.jpg,data/aigc_stage_a/BigGAN/000615.jpg,1,BigGAN,aigc_615,0,a clear plastic cup with a small hole,blip_base,
data/aigc_stage_a/BigGAN/000615.jpg,data/aigc_stage_a/BigGAN/000615.jpg,1,BigGAN,aigc_615,1,an image depicting a clear plastic cup with a small hole,depicting,
data/aigc_stage_a/BigGAN/000615.jpg,data/aigc_stage_a/BigGAN/000615.jpg,1,BigGAN,aigc_615,2,a scene showing a clear plastic cup with a small hole,scene,
data/aigc_stage_a/BigGAN/000615.jpg,data/aigc_stage_a/BigGAN/000615.jpg,1,BigGAN,aigc_615,3,a detailed view of a clear plastic cup with a small hole,detailed,
data/aigc_stage_a/BigGAN/000615.jpg,data/aigc_stage_a/BigGAN/000615.jpg,1,BigGAN,aigc_615,4,an image featuring a clear plastic cup with a small hole,featuring,
data/aigc_stage_a/real/000394.jpg,data/aigc_stage_a/real/000394.jpg,0,real,aigc_394,0,a red fire hydrant surrounded by red leaves,blip_base,
data/aigc_stage_a/real/000394.jpg,data/aigc_stage_a/real/000394.jpg,0,real,aigc_394,1,an image depicting a red fire hydrant surrounded by red leaves,depicting,
data/aigc_stage_a/real/000394.jpg,data/aigc_stage_a/real/000394.jpg,0,real,aigc_394,2,a scene showing a red fire hydrant surrounded by red leaves,scene,
